timestamp,speed,steering,throttle,brake,track_position,angle,rpm,gear,track_sensor_center,lap_time,event
2026-08-05T01:49:46.929945+00:00,60.53,-0.1224,0.8,0.0,0.2961,0.0321,4352,3,183.896,,dummy_step
2026-08-05T01:49:46.929959+00:00,57.355,-0.145,0.8,0.0,0.202,-0.055,4511,3,185.957,,dummy_step
2026-08-05T01:49:46.929972+00:00,54.796,0.196,0.8,0.0,-0.2781,0.0712,5179,3,184.12,,dummy_step
2026-08-05T01:49:46.929985+00:00,69.648,0.1554,0.8,0.0,-0.2354,0.0472,4915,3,169.442,,dummy_step
2026-08-05T01:49:46.929997+00:00,62.619,-0.0333,0.8,0.0,-0.0611,-0.0798,4068,3,173.138,,dummy_step
2026-08-05T01:49:46.930010+00:00,66.31,0.0763,0.8,0.0,-0.0259,0.0792,4773,3,167.788,,dummy_step
2026-08-05T01:49:46.930023+00:00,64.676,-0.0882,0.8,0.0,0.2087,0.0202,4168,3,169.523,,dummy_step
2026-08-05T01:49:46.930035+00:00,59.423,-0.0521,0.8,0.0,0.0891,-0.0094,5029,3,170.439,,dummy_step
2026-08-05T01:49:46.930048+00:00,69.06,-0.184,0.8,0.0,0.3261,-0.0261,4288,3,166.695,,dummy_step
2026-08-05T01:49:46.930061+00:00,65.547,0.1185,0.8,0.0,-0.2181,0.0118,4324,3,173.347,,dummy_step
2026-08-05T01:49:46.930073+00:00,55.626,-0.0798,0.8,0.0,0.2446,0.0532,4755,3,171.966,,dummy_step
2026-08-05T01:49:46.930086+00:00,69.11,0.2017,0.8,0.0,-0.2925,0.0693,4002,3,168.915,,dummy_step
2026-08-05T01:49:46.930098+00:00,59.445,0.0691,0.8,0.0,-0.0875,0.0316,4701,3,170.776,,dummy_step
2026-08-05T01:49:46.930111+00:00,64.445,0.0861,0.8,0.0,-0.1855,-0.0083,4882,3,169.996,,dummy_step
2026-08-05T01:49:46.930123+00:00,68.16,0.131,0.8,0.0,-0.1674,0.0592,4183,3,163.887,,dummy_step
2026-08-05T01:49:46.930135+00:00,58.864,0.0323,0.8,0.0,-0.0475,0.0107,4780,3,170.738,,dummy_step
2026-08-05T01:49:46.930148+00:00,68.968,0.1951,0.8,0.0,-0.3284,0.0386,4450,3,171.354,,dummy_step
2026-08-05T01:49:46.930160+00:00,59.588,-0.0846,0.8,0.0,0.2805,0.0695,4526,3,169.678,,dummy_step
2026-08-05T01:49:46.930172+00:00,65.237,-0.092,0.8,0.0,0.1561,-0.0174,4143,3,167.5,,dummy_step
2026-08-05T01:49:46.930185+00:00,61.961,-0.021,0.8,0.0,0.0532,0.007,4354,3,161.943,,dummy_step
2026-08-05T01:49:46.930197+00:00,62.74,0.0859,0.8,0.0,-0.0861,0.0536,4075,3,162.146,,dummy_step
2026-08-05T01:49:46.930209+00:00,67.276,-0.0368,0.8,0.0,0.122,0.0302,4661,3,163.156,,dummy_step
2026-08-05T01:49:46.930222+00:00,56.2,-0.0952,0.8,0.0,0.1825,-0.0049,4905,3,152.283,,dummy_step
2026-08-05T01:49:46.930234+00:00,68.783,-0.0061,0.8,0.0,0.0028,-0.0059,4126,3,150.912,,dummy_step
2026-08-05T01:49:46.930246+00:00,68.061,0.1488,0.8,0.0,-0.3028,-0.0033,4520,3,160.588,,dummy_step
2026-08-05T01:49:46.930258+00:00,63.447,0.1283,0.8,0.0,-0.178,0.0491,4843,3,150.849,,dummy_step
2026-08-05T01:49:46.930271+00:00,54.223,-0.1161,0.8,0.0,0.3138,0.051,4451,3,155.906,,dummy_step
2026-08-05T01:49:46.930283+00:00,62.335,0.099,0.8,0.0,-0.2112,-0.0083,5045,3,155.686,,dummy_step
2026-08-05T01:49:46.930296+00:00,56.235,0.0416,0.8,0.0,-0.0047,0.0491,4288,3,158.323,,dummy_step
2026-08-05T01:49:46.930308+00:00,58.595,-0.062,0.8,0.0,0.2121,0.0551,4668,3,144.274,,dummy_step
2026-08-05T01:49:46.930320+00:00,60.437,0.0196,0.8,0.0,-0.1229,-0.0523,4546,3,150.359,,dummy_step
2026-08-05T01:49:46.930332+00:00,63.338,-0.126,0.8,0.0,0.1791,-0.0456,4430,3,155.738,,dummy_step
2026-08-05T01:49:46.930345+00:00,62.6,-0.0829,0.8,0.0,0.1134,-0.0328,4633,3,146.763,,dummy_step
2026-08-05T01:49:46.930357+00:00,60.555,0.1366,0.8,0.0,-0.2272,0.0287,4017,3,151.427,,dummy_step
2026-08-05T01:49:46.930370+00:00,58.24,-0.0675,0.8,0.0,0.0398,-0.0595,4356,3,145.702,,dummy_step
2026-08-05T01:49:46.930382+00:00,58.365,-0.1947,0.8,0.0,0.316,-0.0459,4326,3,149.992,,dummy_step
2026-08-05T01:49:46.930394+00:00,60.274,0.0977,0.8,0.0,-0.0714,0.0775,5191,3,139.098,,dummy_step
2026-08-05T01:49:46.930407+00:00,64.008,0.1238,0.8,0.0,-0.3095,-0.0386,4669,3,147.789,,dummy_step
2026-08-05T01:49:46.930419+00:00,64.976,0.0216,0.8,0.0,-0.1624,-0.0745,4235,3,143.857,,dummy_step
2026-08-05T01:49:46.930432+00:00,69.762,-0.0846,0.8,0.0,0.2509,0.0511,4553,3,147.527,,dummy_step
2026-08-05T01:49:46.930444+00:00,54.145,0.1578,0.8,0.0,-0.2932,0.014,5069,3,139.721,,dummy_step
2026-08-05T01:49:46.930457+00:00,65.766,-0.1713,0.8,0.0,0.3359,-0.0042,5166,3,140.493,,dummy_step
2026-08-05T01:49:46.930469+00:00,68.065,-0.1134,0.8,0.0,0.211,-0.0099,4484,3,140.822,,dummy_step
2026-08-05T01:49:46.930481+00:00,61.31,0.0076,0.8,0.0,-0.0783,-0.0395,5077,3,129.631,,dummy_step
2026-08-05T01:49:46.930494+00:00,62.859,-0.0922,0.8,0.0,0.1876,0.0021,5028,3,141.872,,dummy_step
2026-08-05T01:49:46.930506+00:00,65.617,-0.1193,0.8,0.0,0.1123,-0.079,4075,3,131.852,,dummy_step
2026-08-05T01:49:46.930519+00:00,56.568,0.0075,0.8,0.0,-0.0121,0.0018,4154,3,126.791,,dummy_step
2026-08-05T01:49:46.930531+00:00,61.195,0.1049,0.8,0.0,-0.3229,-0.0707,4202,3,126.078,,dummy_step
2026-08-05T01:49:46.930543+00:00,68.565,-0.0881,0.8,0.0,0.2403,0.04,4999,3,136.041,,dummy_step
2026-08-05T01:49:46.930555+00:00,54.476,0.047,0.8,0.0,-0.133,-0.0244,5093,3,134.537,,dummy_step
2026-08-05T01:49:46.930568+00:00,64.031,-0.1399,0.8,0.0,0.1592,-0.0754,4583,3,133.748,,dummy_step
2026-08-05T01:49:46.930580+00:00,67.793,-0.156,0.8,0.0,0.2671,-0.0281,4049,3,121.524,,dummy_step
2026-08-05T01:49:46.930593+00:00,58.191,0.0237,0.8,0.0,0.0198,0.042,5176,3,122.848,,dummy_step
2026-08-05T01:49:46.930605+00:00,64.745,-0.1431,0.8,0.0,0.1955,-0.0566,4138,3,134.422,,dummy_step
2026-08-05T01:49:46.930617+00:00,69.743,-0.0947,0.8,0.0,0.228,0.0241,4835,3,123.328,,dummy_step
2026-08-05T01:49:46.930630+00:00,69.922,-0.0412,0.8,0.0,-0.035,-0.0733,4684,3,121.541,,dummy_step
2026-08-05T01:49:46.930642+00:00,56.439,0.0206,0.8,0.0,0.0104,0.0322,4608,3,131.308,,dummy_step
2026-08-05T01:49:46.930655+00:00,67.398,0.1805,0.8,0.0,-0.3154,0.0285,4631,3,118.243,,dummy_step
2026-08-05T01:49:46.930667+00:00,59.001,-0.1307,0.8,0.0,0.3286,0.042,4572,3,127.924,,dummy_step
2026-08-05T01:49:46.930679+00:00,69.854,-0.2184,0.8,0.0,0.3093,-0.0798,5067,3,123.096,,dummy_step
2026-08-05T01:49:46.930691+00:00,65.543,0.0218,0.8,0.0,-0.107,-0.0396,4748,3,177.295,,dummy_step
2026-08-05T01:49:46.930704+00:00,59.468,-0.0947,0.8,0.0,0.1331,-0.0352,4855,3,182.717,,dummy_step
2026-08-05T01:49:46.930716+00:00,68.013,-0.0686,0.8,0.0,0.0328,-0.0653,4755,3,183.554,,dummy_step
2026-08-05T01:49:46.930729+00:00,66.387,0.0812,0.8,0.0,-0.1179,0.0278,4648,3,173.958,,dummy_step
2026-08-05T01:49:46.930741+00:00,62.912,0.0958,0.8,0.0,-0.0647,0.0793,4713,3,177.678,,dummy_step
2026-08-05T01:49:46.930753+00:00,65.502,0.0938,0.8,0.0,-0.2829,-0.0596,4512,3,172.689,,dummy_step
2026-08-05T01:49:46.930766+00:00,62.254,-0.0096,0.8,0.0,0.0886,0.0434,4315,3,176.647,,dummy_step
2026-08-05T01:49:46.930778+00:00,65.389,0.102,0.8,0.0,-0.224,-0.0125,4978,3,169.405,,dummy_step
2026-08-05T01:49:46.930791+00:00,68.622,0.1267,0.8,0.0,-0.1408,0.0704,4022,3,164.537,,dummy_step
2026-08-05T01:49:46.930803+00:00,66.514,-0.1187,0.8,0.0,0.227,-0.0065,4275,3,170.0,,dummy_step
2026-08-05T01:49:46.930815+00:00,63.788,-0.12,0.8,0.0,0.2121,-0.0174,4212,3,163.094,,dummy_step
2026-08-05T01:49:46.930828+00:00,64.01,-0.078,0.8,0.0,0.2238,0.0424,5052,3,171.81,,dummy_step
2026-08-05T01:49:46.930840+00:00,56.203,0.1393,0.8,0.0,-0.2159,0.0392,4833,3,174.429,,dummy_step
2026-08-05T01:49:46.930852+00:00,57.181,-0.1174,0.8,0.0,0.1729,-0.0386,4310,3,173.588,,dummy_step
2026-08-05T01:49:46.930864+00:00,67.88,0.0385,0.8,0.0,-0.1446,-0.0422,4447,3,162.184,,dummy_step
2026-08-05T01:49:46.930877+00:00,69.446,0.0023,0.8,0.0,-0.0078,-0.002,4399,3,169.537,,dummy_step
2026-08-05T01:49:46.930889+00:00,64.837,0.1363,0.8,0.0,-0.2108,0.0386,4794,3,159.293,,dummy_step
2026-08-05T01:49:46.930902+00:00,67.237,0.0305,0.8,0.0,-0.1839,-0.0768,4379,3,170.784,,dummy_step
2026-08-05T01:49:46.930914+00:00,54.419,-0.0867,0.8,0.0,0.0648,-0.0679,4875,3,158.246,,dummy_step
2026-08-05T01:49:46.930926+00:00,61.693,-0.0202,0.8,0.0,-0.0244,-0.0404,4983,3,158.357,,dummy_step
2026-08-05T01:49:46.930938+00:00,66.48,0.0233,0.8,0.0,-0.0484,-0.0011,4436,3,154.698,,dummy_step
2026-08-05T01:49:46.930951+00:00,64.978,0.0741,0.8,0.0,-0.1217,0.0165,4610,3,161.881,,dummy_step
2026-08-05T01:49:46.930964+00:00,56.702,0.1175,0.8,0.0,-0.2407,-0.0035,4004,3,159.372,,dummy_step
2026-08-05T01:49:46.930993+00:00,60.548,0.0724,0.8,0.0,-0.106,0.0243,4681,3,158.021,,dummy_step
2026-08-05T01:49:46.931006+00:00,63.243,0.0039,0.8,0.0,-0.1098,-0.0638,5113,3,157.374,,dummy_step
2026-08-05T01:49:46.931019+00:00,60.539,0.0059,0.8,0.0,0.0781,0.0562,4100,3,149.719,,dummy_step
2026-08-05T01:49:46.931031+00:00,54.342,-0.1629,0.8,0.0,0.3073,-0.0116,4867,3,152.252,,dummy_step
2026-08-05T01:49:46.931043+00:00,55.969,0.1902,0.8,0.0,-0.3232,0.0357,4602,3,159.427,,dummy_step
2026-08-05T01:49:46.931056+00:00,61.549,-0.1421,0.8,0.0,0.3165,0.0202,4736,3,153.505,,dummy_step
2026-08-05T01:49:46.931068+00:00,57.801,0.0455,0.8,0.0,-0.0877,0.0021,4483,3,155.51,,dummy_step
2026-08-05T01:49:46.931080+00:00,68.446,0.0064,0.8,0.0,-0.1323,-0.0747,4790,3,151.633,,dummy_step
2026-08-05T01:49:46.931093+00:00,66.443,-0.0898,0.8,0.0,0.143,-0.0229,4670,3,151.048,,dummy_step
2026-08-05T01:49:46.931106+00:00,57.0,-0.0868,0.8,0.0,0.0922,-0.0509,5160,3,146.745,,dummy_step
2026-08-05T01:49:46.931118+00:00,60.983,-0.2072,0.8,0.0,0.32,-0.0589,5130,3,141.817,,dummy_step
2026-08-05T01:49:46.931130+00:00,67.916,0.0366,0.8,0.0,-0.0357,0.0235,4546,3,153.899,,dummy_step
2026-08-05T01:49:46.931143+00:00,59.395,-0.0365,0.8,0.0,0.1777,0.0654,5127,3,143.316,,dummy_step
2026-08-05T01:49:46.931155+00:00,61.606,0.0896,0.8,0.0,-0.2913,-0.07,4067,3,137.771,,dummy_step
2026-08-05T01:49:46.931168+00:00,66.95,0.0783,0.8,0.0,-0.2369,-0.0501,4326,3,136.03,,dummy_step
2026-08-05T01:49:46.931180+00:00,63.186,0.0869,0.8,0.0,-0.0839,0.0561,4951,3,143.348,,dummy_step
2026-08-05T01:49:46.931193+00:00,54.92,-0.1572,0.8,0.0,0.3087,-0.0035,4769,3,143.377,,dummy_step
2026-08-05T01:49:46.931205+00:00,67.744,0.1405,0.8,0.0,-0.303,-0.0137,4206,3,136.812,,dummy_step
2026-08-05T01:49:46.931217+00:00,65.83,0.1843,0.8,0.0,-0.3211,0.0297,4425,3,144.397,,dummy_step
2026-08-05T01:49:46.931230+00:00,68.095,-0.076,0.8,0.0,0.0905,-0.0385,5078,3,135.46,,dummy_step
2026-08-05T01:49:46.931242+00:00,55.967,0.1553,0.8,0.0,-0.3461,-0.0222,4335,3,138.878,,dummy_step
2026-08-05T01:49:46.931255+00:00,66.751,-0.026,0.8,0.0,0.13,0.0488,4235,3,142.484,,dummy_step
2026-08-05T01:49:46.931267+00:00,64.095,0.0999,0.8,0.0,-0.1056,0.0589,4905,3,140.106,,dummy_step
2026-08-05T01:49:46.931279+00:00,64.2,-0.1251,0.8,0.0,0.3263,0.0476,4762,3,131.581,,dummy_step
2026-08-05T01:49:46.931292+00:00,58.381,0.0202,0.8,0.0,-0.1084,-0.0425,4539,3,131.722,,dummy_step
2026-08-05T01:49:46.931304+00:00,67.09,-0.0991,0.8,0.0,0.2747,0.0478,4381,3,127.246,,dummy_step
2026-08-05T01:49:46.931317+00:00,59.858,-0.0474,0.8,0.0,0.0698,-0.0157,4006,3,134.172,,dummy_step
2026-08-05T01:49:46.931329+00:00,57.249,-0.139,0.8,0.0,0.2301,-0.0299,4822,3,136.454,,dummy_step
