timestamp,speed,steering,throttle,brake,track_position,angle,rpm,gear,track_sensor_center,lap_time,event
2026-08-31T18:49:02.882734+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,5235.99,1,62.0267,-0.982,step
2026-08-31T18:49:02.884179+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,5318.29,1,62.0267,-0.962,step
2026-08-31T18:49:02.884972+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,5401.91,1,62.0267,-0.942,step
2026-08-31T18:49:02.885755+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,5486.87,1,62.0267,-0.922,step
2026-08-31T18:49:02.886485+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,5573.18,1,62.0267,-0.902,step
2026-08-31T18:49:02.887281+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,5660.85,1,62.0267,-0.882,step
2026-08-31T18:49:02.888033+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,5749.91,1,62.0267,-0.862,step
2026-08-31T18:49:02.888765+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,5840.37,1,62.0267,-0.842,step
2026-08-31T18:49:02.889486+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,5932.25,1,62.0267,-0.822,step
2026-08-31T18:49:02.890198+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6025.57,1,62.0267,-0.802,step
2026-08-31T18:49:02.890900+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6120.34,1,62.0267,-0.782,step
2026-08-31T18:49:02.891624+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6216.58,1,62.0267,-0.762,step
2026-08-31T18:49:02.892303+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6314.31,1,62.0267,-0.742,step
2026-08-31T18:49:02.892983+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6413.55,1,62.0267,-0.722,step
2026-08-31T18:49:02.893724+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6514.31,1,62.0267,-0.702,step
2026-08-31T18:49:02.894473+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6616.6,1,62.0267,-0.682,step
2026-08-31T18:49:02.895185+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6720.46,1,62.0267,-0.662,step
2026-08-31T18:49:02.895891+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6825.88,1,62.0267,-0.642,step
2026-08-31T18:49:02.896593+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,6932.9,1,62.0267,-0.622,step
2026-08-31T18:49:02.897312+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,7041.53,1,62.0267,-0.602,step
2026-08-31T18:49:02.898051+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,7151.78,1,62.0267,-0.582,step
2026-08-31T18:49:02.898753+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,7263.68,1,62.0267,-0.562,step
2026-08-31T18:49:02.899481+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,7377.23,1,62.0267,-0.542,step
2026-08-31T18:49:02.900222+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,7492.46,1,62.0267,-0.522,step
2026-08-31T18:49:02.900971+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,7609.39,1,62.0267,-0.502,step
2026-08-31T18:49:02.901669+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,7728.02,1,62.0267,-0.482,step
2026-08-31T18:49:02.902381+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,7848.38,1,62.0267,-0.462,step
2026-08-31T18:49:02.903169+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,7970.48,1,62.0267,-0.442,step
2026-08-31T18:49:02.903862+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,8094.34,1,62.0267,-0.422,step
2026-08-31T18:49:02.904569+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,8219.97,1,62.0267,-0.402,step
2026-08-31T18:49:02.905281+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,8347.4,1,62.0267,-0.382,step
2026-08-31T18:49:02.905969+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,8476.63,1,62.0267,-0.362,step
2026-08-31T18:49:02.906695+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,8607.68,1,62.0267,-0.342,step
2026-08-31T18:49:02.907360+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,8740.57,1,62.0267,-0.322,step
2026-08-31T18:49:02.908038+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,8875.32,1,62.0267,-0.302,step
2026-08-31T18:49:02.908704+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,9011.92,1,62.0267,-0.282,step
2026-08-31T18:49:02.909437+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,9150.42,1,62.0267,-0.262,step
2026-08-31T18:49:02.910192+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,9290.8,1,62.0267,-0.242,step
2026-08-31T18:49:02.910925+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,9433.1,1,62.0267,-0.222,step
2026-08-31T18:49:02.911653+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,9576.15,1,62.0267,-0.202,step
2026-08-31T18:49:02.912420+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,9718.82,1,62.0267,-0.182,step
2026-08-31T18:49:02.913082+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,9861.11,1,62.0267,-0.162,step
2026-08-31T18:49:02.913737+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,10003.0,1,62.0267,-0.142,step
2026-08-31T18:49:02.914402+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,10144.6,1,62.0267,-0.122,step
2026-08-31T18:49:02.915083+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,10285.7,1,62.0267,-0.102,step
2026-08-31T18:49:02.915764+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,10426.5,1,62.0267,-0.082,step
2026-08-31T18:49:02.916492+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,10566.9,1,62.0267,-0.062,step
2026-08-31T18:49:02.917232+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,10707.0,1,62.0267,-0.042,step
2026-08-31T18:49:02.917901+00:00,-0.009,-0.2102,0.55,0.0,0.3334,0.0082,10846.6,1,62.0267,-0.022,step
2026-08-31T18:49:02.919335+00:00,-0.018,-0.2098,0.55,0.0,0.3335,0.0087,11124.9,1,61.8895,0.018,step
2026-08-31T18:49:02.920629+00:00,0.062,-0.2099,0.55,0.0,0.3334,0.0086,5249.36,1,61.9269,0.038,step
2026-08-31T18:49:02.921847+00:00,0.126,-0.2099,0.55,0.0,0.3334,0.0086,5264.23,1,61.9313,0.058,step
2026-08-31T18:49:02.923049+00:00,0.231,-0.21,0.55,0.0,0.3334,0.0085,5235.99,1,61.9574,0.078,step
2026-08-31T18:49:02.924229+00:00,0.604,-0.2099,0.55,0.0,0.3334,0.0085,5235.99,1,61.9306,0.098,step
2026-08-31T18:49:02.925388+00:00,1.078,-0.2097,0.55,0.0,0.3334,0.0087,5235.99,1,61.8803,0.118,step
2026-08-31T18:49:02.926540+00:00,1.591,-0.2096,0.55,0.0,0.3333,0.0088,5235.99,1,61.8349,0.138,step
