timestamp,speed,steering,throttle,brake,track_position,angle,rpm,gear,track_sensor_center,lap_time,event
2026-08-31T19:07:22.799735+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,5235.99,1,62.0267,-0.982,step
2026-08-31T19:07:22.801020+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,5356.17,1,62.0267,-0.962,step
2026-08-31T19:07:22.801710+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,5479.34,1,62.0267,-0.942,step
2026-08-31T19:07:22.802378+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,5605.57,1,62.0267,-0.922,step
2026-08-31T19:07:22.803047+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,5734.92,1,62.0267,-0.902,step
2026-08-31T19:07:22.803729+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,5867.48,1,62.0267,-0.882,step
2026-08-31T19:07:22.804474+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,6003.31,1,62.0267,-0.862,step
2026-08-31T19:07:22.805355+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,6142.48,1,62.0267,-0.842,step
2026-08-31T19:07:22.806189+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,6285.09,1,62.0267,-0.822,step
2026-08-31T19:07:22.806906+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,6431.2,1,62.0267,-0.802,step
2026-08-31T19:07:22.807594+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,6580.9,1,62.0267,-0.782,step
2026-08-31T19:07:22.808290+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,6734.27,1,62.0267,-0.762,step
2026-08-31T19:07:22.809006+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,6891.39,1,62.0267,-0.742,step
2026-08-31T19:07:22.809681+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,7052.35,1,62.0267,-0.722,step
2026-08-31T19:07:22.810361+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,7217.24,1,62.0267,-0.702,step
2026-08-31T19:07:22.810993+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,7386.14,1,62.0267,-0.682,step
2026-08-31T19:07:22.811662+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,7559.14,1,62.0267,-0.662,step
2026-08-31T19:07:22.812405+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,7736.33,1,62.0267,-0.642,step
2026-08-31T19:07:22.813103+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,7917.82,1,62.0267,-0.622,step
2026-08-31T19:07:22.814007+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,8103.68,1,62.0267,-0.602,step
2026-08-31T19:07:22.814823+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,8294.03,1,62.0267,-0.582,step
2026-08-31T19:07:22.815582+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,8488.95,1,62.0267,-0.562,step
2026-08-31T19:07:22.816244+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,8688.55,1,62.0267,-0.542,step
2026-08-31T19:07:22.816921+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,8892.93,1,62.0267,-0.522,step
2026-08-31T19:07:22.817575+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,9102.19,1,62.0267,-0.502,step
2026-08-31T19:07:22.818221+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,9316.43,1,62.0267,-0.482,step
2026-08-31T19:07:22.818883+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,9535.22,1,62.0267,-0.462,step
2026-08-31T19:07:22.819539+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,9754.55,1,62.0267,-0.442,step
2026-08-31T19:07:22.820192+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,9973.62,1,62.0267,-0.422,step
2026-08-31T19:07:22.820850+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,10192.4,1,62.0267,-0.402,step
2026-08-31T19:07:22.821525+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,10411.0,1,62.0267,-0.382,step
2026-08-31T19:07:22.822266+00:00,-0.009,-0.1582,0.8,0.0,0.3334,0.0082,10629.3,1,62.0267,-0.362,step
