timestamp,speed,steering,throttle,brake,track_position,angle,rpm,gear,track_sensor_center,lap_time,event
2026-08-03T22:15:23.227429+00:00,60.53,-0.116,0.8,0.0,0.2961,0.0321,4352,3,183.896,,dummy_step
2026-08-03T22:15:23.227459+00:00,57.355,-0.1561,0.8,0.0,0.202,-0.055,4511,3,185.957,,dummy_step
2026-08-03T22:15:23.227484+00:00,54.796,0.2102,0.8,0.0,-0.2781,0.0712,5179,3,184.12,,dummy_step
2026-08-03T22:15:23.227511+00:00,69.648,0.1649,0.8,0.0,-0.2354,0.0472,4915,3,169.442,,dummy_step
2026-08-03T22:15:23.227532+00:00,62.619,-0.0493,0.8,0.0,-0.0611,-0.0798,4068,3,173.138,,dummy_step
2026-08-03T22:15:23.227557+00:00,66.31,0.0922,0.8,0.0,-0.0259,0.0792,4773,3,167.788,,dummy_step
2026-08-03T22:15:23.227581+00:00,64.676,-0.0841,0.8,0.0,0.2087,0.0202,4168,3,169.523,,dummy_step
2026-08-03T22:15:23.227606+00:00,59.423,-0.054,0.8,0.0,0.0891,-0.0094,5029,3,170.439,,dummy_step
2026-08-03T22:15:23.227632+00:00,69.06,-0.1892,0.8,0.0,0.3261,-0.0261,4288,3,166.695,,dummy_step
2026-08-03T22:15:23.227658+00:00,65.547,0.1208,0.8,0.0,-0.2181,0.0118,4324,3,173.347,,dummy_step
2026-08-03T22:15:23.227681+00:00,55.626,-0.0691,0.8,0.0,0.2446,0.0532,4755,3,171.966,,dummy_step
2026-08-03T22:15:23.227706+00:00,69.11,0.2155,0.8,0.0,-0.2925,0.0693,4002,3,168.915,,dummy_step
2026-08-03T22:15:23.227731+00:00,59.445,0.0754,0.8,0.0,-0.0875,0.0316,4701,3,170.776,,dummy_step
2026-08-03T22:15:23.227753+00:00,64.445,0.0844,0.8,0.0,-0.1855,-0.0083,4882,3,169.996,,dummy_step
2026-08-03T22:15:23.227778+00:00,68.16,0.1428,0.8,0.0,-0.1674,0.0592,4183,3,163.887,,dummy_step
2026-08-03T22:15:23.227802+00:00,58.864,0.0344,0.8,0.0,-0.0475,0.0107,4780,3,170.738,,dummy_step
2026-08-03T22:15:23.227826+00:00,68.968,0.2028,0.8,0.0,-0.3284,0.0386,4450,3,171.354,,dummy_step
2026-08-03T22:15:23.227852+00:00,59.588,-0.0707,0.8,0.0,0.2805,0.0695,4526,3,169.678,,dummy_step
2026-08-03T22:15:23.227877+00:00,65.237,-0.0955,0.8,0.0,0.1561,-0.0174,4143,3,167.5,,dummy_step
2026-08-03T22:15:23.227903+00:00,61.961,-0.0195,0.8,0.0,0.0532,0.007,4354,3,161.943,,dummy_step
2026-08-03T22:15:23.227934+00:00,62.74,0.0966,0.8,0.0,-0.0861,0.0536,4075,3,162.146,,dummy_step
2026-08-03T22:15:23.228039+00:00,67.276,-0.0308,0.8,0.0,0.122,0.0302,4661,3,163.156,,dummy_step
2026-08-03T22:15:23.228067+00:00,56.2,-0.0961,0.8,0.0,0.1825,-0.0049,4905,3,152.283,,dummy_step
2026-08-03T22:15:23.228092+00:00,68.783,-0.0072,0.8,0.0,0.0028,-0.0059,4126,3,150.912,,dummy_step
2026-08-03T22:15:23.228118+00:00,68.061,0.1481,0.8,0.0,-0.3028,-0.0033,4520,3,160.588,,dummy_step
2026-08-03T22:15:23.228144+00:00,63.447,0.1381,0.8,0.0,-0.178,0.0491,4843,3,150.849,,dummy_step
2026-08-03T22:15:23.228169+00:00,54.223,-0.106,0.8,0.0,0.3138,0.051,4451,3,155.906,,dummy_step
