timestamp,speed,steering,throttle,brake,track_position,angle,rpm,gear,track_sensor_center,lap_time,event
2026-08-31T14:23:07.606914+00:00,60.395,0.0098,0.8,0.0,-0.124,-0.0502,5050,3,186.419,,dummy_step
2026-08-31T14:23:07.606930+00:00,65.153,-0.0652,0.8,0.0,0.0494,-0.039,4090,3,182.77,,dummy_step
2026-08-31T14:23:07.606946+00:00,57.841,0.1771,0.8,0.0,-0.3208,0.0161,4049,3,180.348,,dummy_step
2026-08-31T14:23:07.606960+00:00,67.514,-0.0463,0.8,0.0,0.108,0.0074,4286,3,181.404,,dummy_step
2026-08-31T14:23:07.606975+00:00,69.063,0.0114,0.8,0.0,-0.1057,-0.0399,4497,3,180.37,,dummy_step
2026-08-31T14:23:07.606989+00:00,67.437,-0.0386,0.8,0.0,0.0872,0.0048,4436,3,179.838,,dummy_step
2026-08-31T14:23:07.607003+00:00,65.887,-0.1507,0.8,0.0,0.1684,-0.064,5163,3,167.194,,dummy_step
2026-08-31T14:23:07.607017+00:00,54.911,-0.1994,0.8,0.0,0.3341,-0.0311,4716,3,173.725,,dummy_step
2026-08-31T14:23:07.607031+00:00,60.531,-0.1321,0.8,0.0,0.1717,-0.0445,4173,3,177.872,,dummy_step
2026-08-31T14:23:07.607045+00:00,56.536,-0.0165,0.8,0.0,0.0119,-0.0101,4329,3,164.712,,dummy_step
2026-08-31T14:23:07.607059+00:00,58.393,-0.0599,0.8,0.0,0.078,-0.0201,4939,3,175.554,,dummy_step
2026-08-31T14:23:07.607073+00:00,54.107,-0.1895,0.8,0.0,0.2406,-0.0666,4182,3,165.288,,dummy_step
2026-08-31T14:23:07.607087+00:00,66.969,-0.0134,0.8,0.0,-0.0643,-0.0438,4998,3,175.118,,dummy_step
2026-08-31T14:23:07.607100+00:00,63.189,0.0025,0.8,0.0,-0.1373,-0.0637,4872,3,163.613,,dummy_step
2026-08-31T14:23:07.607113+00:00,55.913,0.0828,0.8,0.0,-0.1856,-0.0096,4830,3,160.277,,dummy_step
2026-08-31T14:23:07.607125+00:00,62.094,-0.0707,0.8,0.0,0.1012,-0.0193,4284,3,168.007,,dummy_step
